id,question,answerA,answerA_ratings,answerA_stats,feedback_answerA,answerB,answerB_ratings,answerB_stats,feedback_answerB,answerC,answerC_ratings,answerC_stats,feedback_answerC,answerD,answerD_ratings,answerD_stats,feedback_answerD,answerE,answerE_ratings,answerE_stats,feedback_answerE,gold_label,gold_label_rating
6990c020-475a-437c-abea-e4729e041df0,John loved to paint houses.  How did he usually do it?,clothes get stained,"[{'rating': '1 - Impossible'}, {'rating': '4 - Likely'}, {'rating': '2 - Technically Possible'}, {'rating': '1 - Impossible'}, {'rating': '2 - Technically Possible'}]","{'mean': 2, 'variance': 1.5, 'std_dev': 1.224744871391589, 'median': 2}","[{'feedback': 'He could paint in a way that results in stained clothes, but I think this is asking his actual painting method'}]",with brush,"[{'rating': '5 - Very Likely'}, {'rating': '3 - Plausible'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}]","{'mean': 4.6, 'variance': 0.7999999999999999, 'std_dev': 0.8944271909999159, 'median': 5}",[],wallpaper,"[{'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '2 - Technically Possible'}]","{'mean': 1.2, 'variance': 0.2, 'std_dev': 0.4472135954999579, 'median': 1}",[{'feedback': 'can paint the wallpaper'}],electrical circuit,"[{'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}]","{'mean': 1, 'variance': 0, 'std_dev': 0.0, 'median': 1}",[],draw,"[{'rating': '4 - Likely'}, {'rating': '1 - Impossible'}, {'rating': '3 - Plausible'}, {'rating': '3 - Plausible'}, {'rating': '2 - Technically Possible'}]","{'mean': 2.6, 'variance': 1.3, 'std_dev': 1.140175425099138, 'median': 3}",[],with brush,4.6
c5497337-5e41-444d-9eab-57294543864d,What is a wet person likely to do?,gain weight,"[{'rating': '2 - Technically Possible'}, {'rating': '2 - Technically Possible'}, {'rating': '4 - Likely'}, {'rating': '1 - Impossible'}, {'rating': '3 - Plausible'}]","{'mean': 2.4, 'variance': 1.3, 'std_dev': 1.140175425099138, 'median': 2}","[{'feedback': 'If you are wet, your hair and skin have absorbed water, as has any clothing you may have on, meaning that you technically weight more, even if it is a small amount'}]",thank god,"[{'rating': '1 - Impossible'}, {'rating': '4 - Likely'}, {'rating': '3 - Plausible'}, {'rating': '2 - Technically Possible'}, {'rating': '2 - Technically Possible'}]","{'mean': 2.4, 'variance': 1.3, 'std_dev': 1.140175425099138, 'median': 2}",[{'feedback': 'I suppose it depends why they are wet.'}],catch cold,"[{'rating': '5 - Very Likely'}, {'rating': '3 - Plausible'}, {'rating': '4 - Likely'}, {'rating': '3 - Plausible'}, {'rating': '4 - Likely'}]","{'mean': 3.8, 'variance': 0.7, 'std_dev': 0.8366600265340756, 'median': 4}",[],suicide,"[{'rating': '2 - Technically Possible'}, {'rating': '2 - Technically Possible'}, {'rating': '2 - Technically Possible'}, {'rating': '2 - Technically Possible'}, {'rating': '2 - Technically Possible'}]","{'mean': 2, 'variance': 0, 'std_dev': 0.0, 'median': 2}","[{'feedback': 'I believe that it is technically possible for someone to kill themselves for any reason, even for just being wet.'}, {'feedback': ""It's not entirely impossible but it doesn't make sense and is extremely unlikely""}]",cross street,"[{'rating': '2 - Technically Possible'}, {'rating': '1 - Impossible'}, {'rating': '2 - Technically Possible'}, {'rating': '2 - Technically Possible'}, {'rating': '2 - Technically Possible'}]","{'mean': 1.8, 'variance': 0.2, 'std_dev': 0.4472135954999579, 'median': 2}",[],catch cold,3.8
2f7312be-c08e-419c-9b7a-d03ed6fbc304,"The teacher played on the upright piano, she was explaining the song to all the students in the what?",music room,"[{'rating': '5 - Very Likely'}, {'rating': '4 - Likely'}, {'rating': '4 - Likely'}, {'rating': '5 - Very Likely'}, {'rating': '4 - Likely'}]","{'mean': 4.4, 'variance': 0.3, 'std_dev': 0.5477225575051661, 'median': 4}",[{'feedback': 'A music room is a good place for a piano'}],bathroom,"[{'rating': '1 - Impossible'}, {'rating': '4 - Likely'}, {'rating': '2 - Technically Possible'}, {'rating': '2 - Technically Possible'}, {'rating': '1 - Impossible'}]","{'mean': 2, 'variance': 1.5, 'std_dev': 1.224744871391589, 'median': 2}",[{'feedback': ' '}],house,"[{'rating': '2 - Technically Possible'}, {'rating': '3 - Plausible'}, {'rating': '4 - Likely'}, {'rating': '2 - Technically Possible'}, {'rating': '3 - Plausible'}]","{'mean': 2.8, 'variance': 0.7, 'std_dev': 0.8366600265340756, 'median': 3}",[{'feedback': 'can tutor at home'}],living room,"[{'rating': '3 - Plausible'}, {'rating': '3 - Plausible'}, {'rating': '4 - Likely'}, {'rating': '3 - Plausible'}, {'rating': '3 - Plausible'}]","{'mean': 3.2, 'variance': 0.19999999999999998, 'std_dev': 0.4472135954999579, 'median': 3}","[{'feedback': ""I think this is plausible since some music teachers teach at either their or other people's homes.""}]",music store,"[{'rating': '3 - Plausible'}, {'rating': '2 - Technically Possible'}, {'rating': '2 - Technically Possible'}, {'rating': '5 - Very Likely'}, {'rating': '4 - Likely'}]","{'mean': 3.2, 'variance': 1.7, 'std_dev': 1.3038404810405297, 'median': 3}",[],music room,4.4
cdd40b7d-bfa6-4aeb-b9bd-c7bca59b9211,What do you need to wear when hiking?,cast iron stomach,"[{'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}]","{'mean': 1, 'variance': 0, 'std_dev': 0.0, 'median': 1}","[{'feedback': 'A cast iron stomach is a saying, not something that you can wear'}]",physical exertion,"[{'rating': '1 - Impossible'}, {'rating': '3 - Plausible'}, {'rating': '2 - Technically Possible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}]","{'mean': 1.6, 'variance': 0.7999999999999999, 'std_dev': 0.8944271909999159, 'median': 1}",[],shin splints,"[{'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '2 - Technically Possible'}, {'rating': '1 - Impossible'}]","{'mean': 1.2, 'variance': 0.2, 'std_dev': 0.4472135954999579, 'median': 1}",[{'feedback': 'not item'}],adventure,"[{'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}]","{'mean': 1, 'variance': 0, 'std_dev': 0.0, 'median': 1}",[],fatigue,"[{'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}]","{'mean': 1, 'variance': 0, 'std_dev': 0.0, 'median': 1}",[{'feedback': 'fatigue can be a feeling or fatigues can be another name for camoflague clothing. It is impossible to know which one the answer means.'}],shin splints,1.2
5ed19d9d-25eb-4443-9a45-5e986b584503,"The flower grew tall to compete for sunlight, what did its neighbor do?",blossom,"[{'rating': '3 - Plausible'}, {'rating': '4 - Likely'}, {'rating': '4 - Likely'}, {'rating': '3 - Plausible'}, {'rating': '3 - Plausible'}]","{'mean': 3.4, 'variance': 0.3, 'std_dev': 0.5477225575051661, 'median': 3}","[{'feedback': ""It didn't say which plant ended up getting more light so this is a plausible answer""}]",park,"[{'rating': '1 - Impossible'}, {'rating': '3 - Plausible'}, {'rating': '2 - Technically Possible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}]","{'mean': 1.6, 'variance': 0.7999999999999999, 'std_dev': 0.8944271909999159, 'median': 1}",[{'feedback': ' '}],open,"[{'rating': '2 - Technically Possible'}, {'rating': '1 - Impossible'}, {'rating': '4 - Likely'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}]","{'mean': 1.8, 'variance': 1.7000000000000002, 'std_dev': 1.3038404810405297, 'median': 1}",[],cast shadow,"[{'rating': '4 - Likely'}, {'rating': '1 - Impossible'}, {'rating': '2 - Technically Possible'}, {'rating': '3 - Plausible'}, {'rating': '3 - Plausible'}]","{'mean': 2.6, 'variance': 1.3, 'std_dev': 1.140175425099138, 'median': 3}",[],vase,"[{'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}]","{'mean': 1, 'variance': 0, 'std_dev': 0.0, 'median': 1}",[],cast shadow,2.6
a65c351a-885c-481d-81da-ef676b37f498,Where in your home would you keep a ballpoint pen when not in use?,backpack,"[{'rating': '5 - Very Likely'}, {'rating': '3 - Plausible'}, {'rating': '3 - Plausible'}, {'rating': '1 - Impossible'}, {'rating': '4 - Likely'}]","{'mean': 3.2, 'variance': 2.2, 'std_dev': 1.4832396974191326, 'median': 3}",[{'feedback': 'My child and my husband both have backpacks that have pens stored in them'}],bank,"[{'rating': '1 - Impossible'}, {'rating': '4 - Likely'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}]","{'mean': 1.6, 'variance': 1.8, 'std_dev': 1.3416407864998738, 'median': 1}",[],desk drawer,"[{'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}]","{'mean': 5, 'variance': 0, 'std_dev': 0.0, 'median': 5}",[],eat cake,"[{'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}]","{'mean': 1, 'variance': 0, 'std_dev': 0.0, 'median': 1}",[{'feedback': 'nonsense'}],office desk,"[{'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}]","{'mean': 5, 'variance': 0, 'std_dev': 0.0, 'median': 5}",[],desk drawer,5
71e50a93-29a6-434f-9c51-7dcb4696ae89,What do humans do to other humans after death?,celebrate,"[{'rating': '2 - Technically Possible'}, {'rating': '4 - Likely'}, {'rating': '3 - Plausible'}, {'rating': '2 - Technically Possible'}, {'rating': '1 - Impossible'}]","{'mean': 2.4, 'variance': 1.3, 'std_dev': 1.140175425099138, 'median': 2}","[{'feedback': 'The response to this question can vary due to the subjective nature of personal beliefs regarding death.'}, {'feedback': ""Celebrating isn't something you can actually do to another person. You can celebrate in honor of a person though""}]",burial,"[{'rating': '5 - Very Likely'}, {'rating': '3 - Plausible'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}]","{'mean': 4.6, 'variance': 0.7999999999999999, 'std_dev': 0.8944271909999159, 'median': 5}",[],life,"[{'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}]","{'mean': 1, 'variance': 0, 'std_dev': 0.0, 'median': 1}",[],rebirth,"[{'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '2 - Technically Possible'}, {'rating': '2 - Technically Possible'}]","{'mean': 1.4, 'variance': 0.3, 'std_dev': 0.5477225575051661, 'median': 1}",[],decomposition,"[{'rating': '2 - Technically Possible'}, {'rating': '3 - Plausible'}, {'rating': '5 - Very Likely'}, {'rating': '2 - Technically Possible'}, {'rating': '4 - Likely'}]","{'mean': 3.2, 'variance': 1.7, 'std_dev': 1.3038404810405297, 'median': 3}",[],burial,4.6
fad00882-cd8e-4eea-8154-fbe34dad131e,Sage loved communicating  He liked doing what with his peers?,exchanging ideas,"[{'rating': '5 - Very Likely'}, {'rating': '3 - Plausible'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '4 - Likely'}]","{'mean': 4.4, 'variance': 0.8, 'std_dev': 0.8944271909999159, 'median': 5}",[{'feedback': 'A lot of people like to communicate to exchange ideas'}],confusion,"[{'rating': '1 - Impossible'}, {'rating': '4 - Likely'}, {'rating': '1 - Impossible'}, {'rating': '2 - Technically Possible'}, {'rating': '1 - Impossible'}]","{'mean': 1.8, 'variance': 1.7000000000000002, 'std_dev': 1.3038404810405297, 'median': 1}",[],peer pressure,"[{'rating': '2 - Technically Possible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '2 - Technically Possible'}, {'rating': '2 - Technically Possible'}]","{'mean': 1.6, 'variance': 0.3, 'std_dev': 0.5477225575051661, 'median': 2}",[{'feedback': 'type of communication'}],response,"[{'rating': '3 - Plausible'}, {'rating': '3 - Plausible'}, {'rating': '1 - Impossible'}, {'rating': '2 - Technically Possible'}, {'rating': '1 - Impossible'}]","{'mean': 2, 'variance': 1, 'std_dev': 1.0, 'median': 2}",[{'feedback': 'I am saying this is plausible since liking to respond would still be related to making responses.'}],learning,"[{'rating': '3 - Plausible'}, {'rating': '2 - Technically Possible'}, {'rating': '4 - Likely'}, {'rating': '4 - Likely'}, {'rating': '4 - Likely'}]","{'mean': 3.4, 'variance': 0.7999999999999999, 'std_dev': 0.8944271909999159, 'median': 4}",[],exchanging ideas,4.4
a924b8d3-9cba-4009-bdff-942dcebeaa2b,"At a grocery store they sell individual potatoes, where does the grocery clerk likely put the potato?",boiling water,"[{'rating': '1 - Impossible'}, {'rating': '2 - Technically Possible'}, {'rating': '2 - Technically Possible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}]","{'mean': 1.4, 'variance': 0.3, 'std_dev': 0.5477225575051661, 'median': 1}","[{'feedback': 'The clerk would place it in a bag or hand it back to the customer, not boil it'}]",root cellar,"[{'rating': '1 - Impossible'}, {'rating': '2 - Technically Possible'}, {'rating': '5 - Very Likely'}, {'rating': '1 - Impossible'}, {'rating': '2 - Technically Possible'}]","{'mean': 2.2, 'variance': 2.7, 'std_dev': 1.6431676725154984, 'median': 2}",[],rocket ship,"[{'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}]","{'mean': 1, 'variance': 0, 'std_dev': 0.0, 'median': 1}",[],paper bag,"[{'rating': '5 - Very Likely'}, {'rating': '4 - Likely'}, {'rating': '2 - Technically Possible'}, {'rating': '4 - Likely'}, {'rating': '5 - Very Likely'}]","{'mean': 4, 'variance': 1.5, 'std_dev': 1.224744871391589, 'median': 4}",[],underground,"[{'rating': '2 - Technically Possible'}, {'rating': '1 - Impossible'}, {'rating': '2 - Technically Possible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}]","{'mean': 1.4, 'variance': 0.3, 'std_dev': 0.5477225575051661, 'median': 1}",[],paper bag,4
70e1f5ae-ad80-4f1e-a855-9d1540612221,What does impeachment mean for the president?,vote,"[{'rating': '2 - Technically Possible'}, {'rating': '2 - Technically Possible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '3 - Plausible'}]","{'mean': 1.8, 'variance': 0.7000000000000001, 'std_dev': 0.8366600265340756, 'median': 2}",[{'feedback': 'It means that people voted that something that president did was unacceptable'}],election,"[{'rating': '1 - Impossible'}, {'rating': '5 - Very Likely'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}]","{'mean': 1.8, 'variance': 3.2000000000000006, 'std_dev': 1.788854381999832, 'median': 1}",[{'feedback': ' '}],trouble,"[{'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '4 - Likely'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}]","{'mean': 4.8, 'variance': 0.19999999999999998, 'std_dev': 0.4472135954999579, 'median': 5}",[],board room,"[{'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '2 - Technically Possible'}, {'rating': '1 - Impossible'}]","{'mean': 1.2, 'variance': 0.2, 'std_dev': 0.4472135954999579, 'median': 1}",[],corporation,"[{'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}]","{'mean': 1, 'variance': 0, 'std_dev': 0.0, 'median': 1}",[],trouble,4.8
ea9eebcc-43d6-4a4f-8edb-51854d33b292,"If you're seeking a connection for your laptop, what are you trying to hook up with?",computer network,"[{'rating': '4 - Likely'}, {'rating': '4 - Likely'}, {'rating': '4 - Likely'}, {'rating': '5 - Very Likely'}, {'rating': '4 - Likely'}]","{'mean': 4.2, 'variance': 0.19999999999999998, 'std_dev': 0.4472135954999579, 'median': 4}","[{'feedback': ""It's either a network or a power source that the computer needs to be connected to so this is likely""}]",electrical circuit,"[{'rating': '5 - Very Likely'}, {'rating': '3 - Plausible'}, {'rating': '2 - Technically Possible'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}]","{'mean': 4, 'variance': 2, 'std_dev': 1.4142135623730951, 'median': 5}",[],lineage,"[{'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}]","{'mean': 1, 'variance': 0, 'std_dev': 0.0, 'median': 1}",[],company,"[{'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '2 - Technically Possible'}]","{'mean': 1.2, 'variance': 0.2, 'std_dev': 0.4472135954999579, 'median': 1}",[],wall,"[{'rating': '2 - Technically Possible'}, {'rating': '3 - Plausible'}, {'rating': '4 - Likely'}, {'rating': '3 - Plausible'}, {'rating': '4 - Likely'}]","{'mean': 3.2, 'variance': 0.7, 'std_dev': 0.8366600265340756, 'median': 3}","[{'feedback': 'Does connection here refer to a LAN network in the cloud, or to charge the laptop via an outlet?'}]",computer network,4.2
631145d2-df5d-47a8-8629-3d3cdebd5e09,Minerals can be obtained in what way for a person who avoids leafy greens?,multivitamin,"[{'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '4 - Likely'}]","{'mean': 4.8, 'variance': 0.19999999999999998, 'std_dev': 0.4472135954999579, 'median': 5}",[{'feedback': 'They would either look for a multivitamin or other food alternatives'}],farm,"[{'rating': '2 - Technically Possible'}, {'rating': '4 - Likely'}, {'rating': '3 - Plausible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}]","{'mean': 2.2, 'variance': 1.7, 'std_dev': 1.3038404810405297, 'median': 2}","[{'feedback': 'I think the question means in terms of diet, not physical location one can find minerals.'}]",michigan,"[{'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '2 - Technically Possible'}]","{'mean': 1.2, 'variance': 0.2, 'std_dev': 0.4472135954999579, 'median': 1}",[{'feedback': 'im sure there are minerals there'}],earth,"[{'rating': '2 - Technically Possible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '2 - Technically Possible'}, {'rating': '2 - Technically Possible'}]","{'mean': 1.6, 'variance': 0.3, 'std_dev': 0.5477225575051661, 'median': 2}","[{'feedback': 'While maybe not the most common way, I do find that it is technically possible for someone to consume earth, or what I would consider dirt, for minerals.'}]",ore,"[{'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '3 - Plausible'}, {'rating': '2 - Technically Possible'}, {'rating': '3 - Plausible'}]","{'mean': 2, 'variance': 1, 'std_dev': 1.0, 'median': 2}","[{'feedback': 'Ore is not a food, a person would not eat ore.'}]",multivitamin,4.8
5310c43d-32e0-4bed-8ece-dc50d53b3d5b,Reading newspaper one of many ways to practice your what?,literacy,"[{'rating': '5 - Very Likely'}, {'rating': '4 - Likely'}, {'rating': '4 - Likely'}, {'rating': '4 - Likely'}, {'rating': '5 - Very Likely'}]","{'mean': 4.4, 'variance': 0.3, 'std_dev': 0.5477225575051661, 'median': 4}",[{'feedback': 'Reading helps you to practice your reading and keep your skills up'}],knowing how to read,"[{'rating': '5 - Very Likely'}, {'rating': '3 - Plausible'}, {'rating': '5 - Very Likely'}, {'rating': '3 - Plausible'}, {'rating': '3 - Plausible'}]","{'mean': 3.8, 'variance': 1.2, 'std_dev': 1.0954451150103321, 'median': 3}",[{'feedback': ' '}],money,"[{'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '2 - Technically Possible'}]","{'mean': 1.2, 'variance': 0.2, 'std_dev': 0.4472135954999579, 'median': 1}",[{'feedback': 'practice spending money'}],buying,"[{'rating': '3 - Plausible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '2 - Technically Possible'}, {'rating': '2 - Technically Possible'}]","{'mean': 1.8, 'variance': 0.7000000000000001, 'std_dev': 0.8366600265340756, 'median': 2}","[{'feedback': 'Newspapers contain classified ads and other ad-related sections, so I think it is plausible that someone can practice buying with them.'}]",money bank,"[{'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}]","{'mean': 1, 'variance': 0, 'std_dev': 0.0, 'median': 1}",[],literacy,4.4
